,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
181,617137.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.44614,-99.15868,Shared room,2,1.5,1.0,1.0,2028.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
232,3240086.0,within an hour,1.0,1.0,True,7,True,True,CuauhtÃ©moc,19.43386,-99.14648,Shared room,5,1.0,1.0,5.0,333.0,3,1125,171,54,9,4.75,4.91,4.79,4.91,4.94,4.68,4.85,False,5,0.66
325,3923137.0,unknown,0.0,0.0,False,3,True,False,CuauhtÃ©moc,19.41772,-99.17836,Shared room,2,1.0,1.0,2.0,888.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,3,0.0
343,3938955.0,within an hour,1.0,0.97,True,1,True,True,CuauhtÃ©moc,19.40842,-99.17385,Shared room,1,1.0,1.0,0.0,315.0,2,11,172,101,25,4.93,4.94,4.9,5.0,5.0,5.0,4.92,False,1,1.18
344,5434219.0,within an hour,0.9,1.0,False,2,True,True,CuauhtÃ©moc,19.43883,-99.15283,Shared room,16,8.0,1.0,18.0,310.0,1,1125,363,22,1,4.5,4.77,4.55,4.68,4.73,4.77,4.59,True,2,0.26
496,5272066.0,within a few hours,1.0,1.0,False,2,True,True,CoyoacÃ¡n,19.32944,-99.16091,Shared room,2,2.0,1.0,3.0,203.0,1,1125,365,6,3,5.0,4.83,4.83,4.83,5.0,4.67,4.83,False,2,0.08
519,6312611.0,within a few hours,1.0,0.0,False,1,True,True,CuauhtÃ©moc,19.42006,-99.15327,Shared room,1,1.0,1.0,1.0,200.0,1,1125,356,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
529,6076798.0,within an hour,1.0,1.0,False,1,True,True,Venustiano Carranza,19.44329,-99.10947,Shared room,12,3.0,1.0,12.0,450.0,1,1125,320,55,15,4.8,4.82,4.91,4.93,4.89,4.67,4.91,True,1,0.64
677,7933584.0,within an hour,1.0,0.89,False,1,True,True,CuauhtÃ©moc,19.42818,-99.16122,Shared room,12,5.0,1.0,8.0,252.0,1,1125,358,54,26,4.59,4.63,4.43,4.72,4.69,4.81,4.52,False,1,0.79
699,6972071.0,within a few hours,0.91,0.34,False,59,True,True,CuauhtÃ©moc,19.42884,-99.13573,Shared room,16,4.0,1.0,16.0,1521.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,19,0.0
820,8357397.0,within a few hours,1.0,1.0,False,2,True,True,CoyoacÃ¡n,19.33435,-99.16144,Shared room,2,2.0,1.0,3.0,203.0,2,1125,365,1,0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,False,2,0.01
1224,11964525.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.40665,-99.15955,Shared room,2,1.0,1.0,2.0,3800.0,4,34,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
1288,13221271.0,within a few hours,0.91,0.34,False,59,True,True,CuauhtÃ©moc,19.42889,-99.13582,Shared room,16,1.0,1.0,16.0,1217.0,1,1125,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,19,0.0
1349,13293812.0,a few days or more,0.0,0.0,False,1,True,True,Iztapalapa,19.37201,-99.0367,Shared room,2,1.0,1.0,1.0,222.0,1,1125,89,2,0,4.5,4.5,4.5,4.5,4.5,5.0,5.0,True,1,0.03
1487,13591658.0,within an hour,1.0,0.95,True,18,True,True,Cuajimalpa de Morelos,19.36783,-99.26906,Shared room,2,1.0,1.0,2.0,799.0,1,1124,357,16,0,4.75,5.0,4.69,4.75,4.88,4.94,4.88,True,18,0.26
1504,13622872.0,within an hour,1.0,0.95,True,18,True,True,Cuajimalpa de Morelos,19.36686,-99.26983,Shared room,4,1.0,1.0,2.0,799.0,1,1125,363,12,0,4.67,4.83,4.92,4.92,4.92,4.92,4.75,True,18,0.2
1853,15165035.0,a few days or more,0.0,0.0,False,1,True,False,Ãlvaro ObregÃ³n,19.33251,-99.23823,Shared room,3,1.0,1.0,1.0,12000.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
1958,15720173.0,a few days or more,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.32671,-99.13942,Shared room,1,2.0,1.0,4.0,427.0,1,30,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
2232,16726113.0,within a day,0.5,0.0,False,3,True,True,Venustiano Carranza,19.45021,-99.09209,Shared room,2,1.0,1.0,2.0,304.0,1,5,358,12,0,4.75,5.0,4.92,4.92,4.92,5.0,4.75,False,2,0.18
2350,17370011.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.46031,-99.14565,Shared room,1,1.0,1.0,1.0,350.0,1,30,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
2537,17721518.0,within an hour,0.9,1.0,False,1,True,True,CoyoacÃ¡n,19.32172,-99.16194,Shared room,1,1.0,1.0,1.0,203.0,1,1125,152,18,8,4.39,4.61,4.61,4.94,4.83,4.83,4.5,True,1,0.32
2583,17964379.0,within a few hours,1.0,0.5,False,2,True,False,CoyoacÃ¡n,19.31947,-99.14869,Shared room,1,1.0,1.0,1.0,404.0,1,1125,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
2756,18451165.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.36154,-99.15249,Shared room,2,1.0,1.0,1.0,10141.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
2829,18961868.0,unknown,0.0,1.0,False,1,True,True,CuauhtÃ©moc,19.42833,-99.15497,Shared room,1,1.0,1.0,1.0,400.0,1,1125,179,1,0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,False,1,0.02
2862,19197330.0,a few days or more,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.30091,-99.15932,Shared room,8,1.0,1.0,7.0,329.0,30,365,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
2866,19037182.0,unknown,0.0,0.8,False,1,True,False,Iztacalco,19.3971,-99.10629,Shared room,2,1.0,1.0,2.0,730.0,2,1125,83,14,3,4.86,5.0,5.0,5.0,4.93,4.71,4.93,False,1,0.25
2966,19509304.0,within an hour,1.0,0.96,False,3,True,True,CuauhtÃ©moc,19.44147,-99.16485,Shared room,4,1.5,1.0,2.0,699.0,2,100,327,117,7,4.87,4.88,4.74,4.97,4.91,4.84,4.8,True,3,1.94
2991,19333425.0,unknown,0.0,0.0,False,2,True,False,Tlalpan,19.28528,-99.22093,Shared room,2,1.5,1.0,2.0,226.0,120,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
3308,20820482.0,a few days or more,0.0,0.0,False,3,True,True,Benito JuÃ¡rez,19.36113,-99.14758,Shared room,1,3.0,1.0,3.0,270.0,1,1125,365,10,0,4.9,4.9,4.8,4.8,5.0,5.0,4.8,False,3,0.18
3324,20833518.0,a few days or more,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.44359,-99.16647,Shared room,2,1.0,1.0,1.0,300.0,2,6,364,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
3432,21526638.0,a few days or more,0.0,0.0,False,2,True,True,Miguel Hidalgo,19.40102,-99.17654,Shared room,2,1.5,1.0,1.0,450.0,14,1125,179,14,0,4.77,4.77,4.77,5.0,4.54,5.0,4.92,False,1,0.25
3449,21279761.0,within a day,0.5,0.0,False,2,True,False,Venustiano Carranza,19.42377,-99.08804,Shared room,2,1.0,1.0,1.0,400.0,1,1125,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
3469,21551489.0,unknown,0.0,0.0,False,1,True,False,Tlalpan,19.28482,-99.14765,Shared room,1,1.0,1.0,1.0,200.0,5,7,365,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,0.02
3484,21153091.0,within a day,1.0,0.92,True,1,True,True,CuauhtÃ©moc,19.4118,-99.14451,Shared room,2,1.5,1.0,1.0,250.0,1,15,49,28,3,4.79,4.89,4.32,4.96,5.0,4.86,4.75,True,2,0.49
3499,21314149.0,unknown,0.0,0.0,False,1,True,False,Venustiano Carranza,19.41116,-99.12539,Shared room,1,1.0,1.0,1.0,270.0,1,1125,87,1,0,0.0,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.02
3576,21819110.0,unknown,0.0,0.0,False,1,False,False,Miguel Hidalgo,19.44445,-99.17778,Shared room,1,1.0,1.0,1.0,192.0,10,10,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
3805,22630140.0,within an hour,0.99,1.0,True,23,True,True,CuauhtÃ©moc,19.43044,-99.16378,Shared room,1,1.0,1.0,1.0,265.0,1,44,81,222,77,4.78,4.86,4.78,4.83,4.88,4.97,4.75,True,20,4.16
4044,22927533.0,within a few hours,1.0,1.0,False,2,True,True,Benito JuÃ¡rez,19.35951,-99.15808,Shared room,1,1.0,1.0,1.0,527.0,5,30,171,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.02
4442,24183514.0,within a day,0.78,0.0,False,1,True,False,CuauhtÃ©moc,19.44979,-99.13706,Shared room,2,1.0,1.0,1.0,200.0,3,7,164,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
4544,24250847.0,a few days or more,0.0,0.0,False,1,True,False,Tlalpan,19.26477,-99.2006,Shared room,4,1.0,1.0,1.0,300.0,2,18,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
4596,24995178.0,a few days or more,0.25,1.0,False,1,True,False,Iztapalapa,19.34271,-99.06489,Shared room,2,1.0,1.0,1.0,243.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
4600,24540559.0,a few days or more,0.0,0.0,False,0,True,True,Tlalpan,19.26262,-99.17713,Shared room,1,1.5,1.0,1.0,350.0,3,20,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
4734,24822788.0,a few days or more,0.0,0.0,False,3,True,False,Benito JuÃ¡rez,19.3972,-99.15737,Shared room,5,1.0,1.0,5.0,1014.0,2,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,3,0.0
4879,25889443.0,within an hour,0.99,1.0,True,23,True,True,CuauhtÃ©moc,19.43071,-99.16396,Shared room,1,1.0,1.0,1.0,265.0,1,20,88,99,21,4.78,4.93,4.63,4.87,4.93,4.96,4.77,True,20,2.03
4940,25978305.0,a few days or more,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.41024,-99.17842,Shared room,3,1.0,1.0,2.0,560.0,2,30,365,1,0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,True,1,0.02
5018,26687899.0,a few days or more,0.0,0.0,False,1,True,False,Venustiano Carranza,19.42141,-99.1161,Shared room,2,1.0,1.0,1.0,7241.0,1,15,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
5048,26710365.0,within a day,1.0,0.5,False,1,True,True,Tlalpan,19.291,-99.11843,Shared room,2,1.0,1.0,2.0,300.0,2,365,179,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.05
5097,26772017.0,a few days or more,0.0,0.0,False,1,True,True,Cuajimalpa de Morelos,19.32502,-99.29182,Shared room,3,1.0,1.0,1.0,1300.0,1,7,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
5285,27656261.0,unknown,0.0,0.0,False,1,True,False,La Magdalena Contreras,19.30564,-99.26347,Shared room,1,2.0,1.0,1.0,600.0,1,6,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
5491,28346421.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.41657,-99.15377,Shared room,2,1.0,1.0,1.0,1300.0,1,30,365,2,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,1,0.04
5514,28085154.0,unknown,0.0,0.0,False,1,True,False,Milpa Alta,19.18735,-99.07146,Shared room,2,1.0,1.0,1.0,550.0,1,2,177,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
5854,29940479.0,within a few hours,0.9,0.43,False,3,True,True,CoyoacÃ¡n,19.34279,-99.17109,Shared room,2,1.0,1.0,1.0,450.0,1,1125,87,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.03
5873,29658935.0,unknown,0.0,0.0,False,1,True,True,Ãlvaro ObregÃ³n,19.36731,-99.20276,Shared room,1,1.0,1.0,1.0,500.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
5939,29608797.0,a few days or more,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.45862,-99.14072,Shared room,1,1.0,1.0,1.0,300.0,1,1125,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6001,29849738.0,within an hour,1.0,1.0,False,11,True,True,CuauhtÃ©moc,19.40444,-99.16269,Shared room,1,1.0,1.0,1.0,159.0,1,180,355,14,3,4.21,4.0,4.07,4.64,4.64,4.5,3.93,True,9,0.36
6032,29881852.0,unknown,0.0,0.0,False,2,True,False,Miguel Hidalgo,19.44713,-99.21094,Shared room,2,1.0,1.0,1.0,700.0,2,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
6093,30512284.0,unknown,0.0,0.0,False,0,True,False,Benito JuÃ¡rez,19.39029,-99.15698,Shared room,2,1.0,1.0,1.0,710.0,1,1125,364,1,0,0.0,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.02
6204,30954061.0,unknown,0.0,1.0,False,1,True,False,CuauhtÃ©moc,19.43568,-99.16881,Shared room,1,1.0,1.0,1.0,608.0,1,1125,89,1,1,1.0,1.0,3.0,1.0,1.0,3.0,1.0,True,1,0.08
6454,31518641.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.45321,-99.14733,Shared room,1,1.0,1.0,1.0,250.0,1,7,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6524,31588864.0,within an hour,1.0,0.67,False,3,True,True,TlÃ¡huac,19.28085,-99.05478,Shared room,1,1.0,1.0,1.0,200.0,1,1125,179,4,1,3.5,3.75,2.75,3.5,4.0,3.5,3.0,False,2,0.12
6580,31639592.0,within an hour,1.0,0.97,False,5,True,True,CuauhtÃ©moc,19.44977,-99.15633,Shared room,3,1.0,1.0,3.0,650.0,2,1125,350,5,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,True,5,0.12
6590,31883189.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.44989,-99.16035,Shared room,16,3.5,1.0,18.0,230.0,1,1125,180,8,0,4.75,4.88,4.75,5.0,5.0,5.0,4.38,True,6,0.19
6643,32381892.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.45009,-99.16198,Shared room,16,3.0,1.0,18.0,230.0,1,1125,180,17,8,4.88,5.0,4.88,5.0,4.94,4.94,4.94,True,6,0.42
6655,32197684.0,a few days or more,0.0,0.0,False,1,True,False,Tlalpan,19.30002,-99.17222,Shared room,1,1.0,1.0,1.0,200.0,3,1125,364,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
6713,32058047.0,within a day,0.6,0.46,False,4,True,True,Benito JuÃ¡rez,19.3598,-99.15468,Shared room,1,1.0,1.0,1.0,1000.0,1,1125,365,1,0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,True,1,0.02
6741,32475002.0,within a few hours,1.0,1.0,False,0,True,True,Ãlvaro ObregÃ³n,19.38345,-99.2001,Shared room,1,1.0,1.0,1.0,212.0,1,365,365,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.58
6762,32501619.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.4481,-99.16179,Shared room,16,3.5,1.0,18.0,400.0,1,1125,365,3,0,4.33,5.0,5.0,5.0,4.67,5.0,5.0,True,6,0.08
6783,32316684.0,within an hour,1.0,1.0,True,6,True,True,CuauhtÃ©moc,19.44828,-99.16225,Shared room,16,3.5,1.0,18.0,400.0,1,1125,365,3,0,4.67,4.67,4.67,4.67,4.67,5.0,4.67,True,6,0.08
6833,32822267.0,a few days or more,0.0,0.0,False,2,True,True,CoyoacÃ¡n,19.30985,-99.17269,Shared room,6,1.0,1.0,6.0,3000.0,30,180,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
6870,32847824.0,within an hour,1.0,1.0,False,11,True,True,CuauhtÃ©moc,19.40444,-99.16269,Shared room,1,1.0,1.0,2.0,149.0,1,180,360,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,9,0.0
6924,33077468.0,within an hour,1.0,0.98,False,3,True,False,Iztacalco,19.40062,-99.10307,Shared room,2,1.0,1.0,1.0,500.0,1,1125,326,27,3,4.67,4.74,4.85,4.74,4.93,4.7,4.7,True,3,0.68
6931,33078283.0,within an hour,1.0,0.98,False,3,True,False,Iztacalco,19.40249,-99.10353,Shared room,2,1.0,1.0,1.0,800.0,1,1125,146,33,2,4.61,4.55,4.88,4.76,4.88,4.64,4.64,True,3,0.83
7014,33169462.0,unknown,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.31864,-99.17257,Shared room,4,1.0,1.0,3.0,400.0,3,30,358,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1,0.03
7037,33199776.0,within a day,1.0,0.5,False,1,True,True,CuauhtÃ©moc,19.43027,-99.15572,Shared room,2,1.0,1.0,1.0,550.0,1,1125,361,5,2,5.0,5.0,4.8,5.0,5.0,5.0,4.6,False,1,0.13
7048,32994838.0,unknown,0.0,1.0,False,1,True,False,Benito JuÃ¡rez,19.39205,-99.14208,Shared room,4,1.0,1.0,1.0,214.0,1,15,0,9,1,4.56,4.56,4.44,4.33,4.56,4.56,4.44,False,1,0.23
7193,33810636.0,within an hour,0.99,1.0,True,23,True,True,CuauhtÃ©moc,19.43071,-99.16396,Shared room,1,1.0,1.0,1.0,259.0,1,44,85,55,29,4.8,4.85,4.8,4.89,4.82,4.96,4.69,True,20,1.42
7196,33816608.0,within an hour,1.0,0.94,False,4,True,True,Iztacalco,19.39862,-99.09517,Shared room,1,1.5,1.0,0.0,300.0,1,1125,167,41,17,4.8,4.88,4.88,4.85,4.85,5.0,4.8,True,3,1.09
7302,33719507.0,within an hour,1.0,1.0,False,5,True,True,Benito JuÃ¡rez,19.39257,-99.16286,Shared room,2,1.5,1.0,1.0,275.0,1,50,365,55,7,4.84,4.85,4.76,4.91,4.96,4.96,4.93,True,6,1.43
7447,34600699.0,within an hour,1.0,1.0,False,7,True,True,CuauhtÃ©moc,19.43109,-99.13571,Shared room,1,1.0,1.0,8.0,345.0,1,365,25,5,4,4.4,5.0,4.8,4.6,5.0,4.8,4.6,True,7,0.15
